"주차장코드","주차장명","주소","주차장 종류","주차장 종류명","운영구분","운영구분명","전화번호","주차현황 정보 제공여부","주차현황 정보 제공여부명","총 주차면","유무료구분","유무료구분명","야간무료개방여부","야간무료개방여부명","평일 운영 시작시각(HHMM)","평일 운영 종료시각(HHMM)","주말 운영 시작시각(HHMM)","주말 운영 종료시각(HHMM)","공휴일 운영 시작시각(HHMM)","공휴일 운영 종료시각(HHMM)","최종데이터 동기화 시간","토요일 유,무료 구분","토요일 유,무료 구분명","공휴일 유,무료 구분","공휴일 유,무료 구분명","월 정기권 금액","노상 주차장 관리그룹번호","기본 주차 요금","기본 주차 시간(분 단위)","추가 단위 요금","추가 단위 시간(분 단위)","버스 기본 주차 요금","버스 기본 주차 시간(분 단위)","버스 추가 단위 시간(분 단위)","버스 추가 단위 요금","일 최대 요금","위도","경도"
"3081800","공유) 03-25구역(구)","금천구 독산동 378-430","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-09-27 17:07:57","N","무료","N","무료","","1154510200145","100","5","","","0","0","0","0","","37.463394","126.90509"
"3081800","공유) 03-25구역(구)","금천구 독산동 378-430","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-09-27 17:07:57","N","무료","N","무료","","1154510200145","100","5","","","0","0","0","0","","37.46392","126.904594"
"3081800","공유) 03-25구역(구)","금천구 독산동 378-430","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-09-27 17:07:57","N","무료","N","무료","","1154510200145","100","5","","","0","0","0","0","","37.46348","126.905106"
"3081807","공유) 10-09구역(구)","금천구 시흥동 815-40 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-27 16:57:31","N","무료","N","무료","0","1154510300061","100","5","0","0","0","0","0","0","0","",""
"3082373","장안1동(군자유치원) 노외주차장(구)","동대문구 장안동 403-13","NW","노외 주차장","3","시간제 + 거주자 주차장","","0","미연계중","20","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-07-21 16:49:13","N","무료","N","무료","0","","500","10","500","10","0","0","0","0","0","",""
"3082513","국민일보사옥앞(구)","영등포구 여의도동 1-2 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-07-20 10:31:42","N","무료","Y","유료","","1156011000003","500","5","500","5","","","","","200000","",""
"3083251","공유) 02-08구역(구)","금천구 독산동 289-16 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-09-27 15:43:42","N","무료","N","무료","","1154510200023","100","5","","","0","0","0","0","","37.4733053","126.8941539"
"3083251","공유) 02-08구역(구)","금천구 독산동 289-16 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-09-27 15:43:42","N","무료","N","무료","","1154510200023","100","5","","","0","0","0","0","","37.4709914","126.896323"
"3083251","공유) 02-08구역(구)","금천구 독산동 289-16 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-09-27 15:43:42","N","무료","N","무료","","1154510200023","100","5","","","0","0","0","0","","37.4732643","126.8941795"
"3083251","공유) 02-08구역(구)","금천구 독산동 289-16 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-09-27 15:43:42","N","무료","N","무료","","1154510200023","100","5","","","0","0","0","0","","37.4729329","126.8939755"
"3083251","공유) 02-08구역(구)","금천구 독산동 289-16 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-09-27 15:43:42","N","무료","N","무료","","1154510200023","100","5","","","0","0","0","0","","37.470909","126.89644"
"3083251","공유) 02-08구역(구)","금천구 독산동 289-16 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-09-27 15:43:42","N","무료","N","무료","","1154510200023","100","5","","","0","0","0","0","","37.4730214","126.8943887"
"3083251","공유) 02-08구역(구)","금천구 독산동 289-16 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-09-27 15:43:42","N","무료","N","무료","","1154510200023","100","5","","","0","0","0","0","","37.4732334","126.8942247"
"3083251","공유) 02-08구역(구)","금천구 독산동 289-16 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-09-27 15:43:42","N","무료","N","무료","","1154510200023","100","5","","","0","0","0","0","","37.4731584","126.8939991"
"3083251","공유) 02-08구역(구)","금천구 독산동 289-16 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-09-27 15:43:42","N","무료","N","무료","","1154510200023","100","5","","","0","0","0","0","","37.4731891","126.8942583"
"3083251","공유) 02-08구역(구)","금천구 독산동 289-16 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-09-27 15:43:42","N","무료","N","무료","","1154510200023","100","5","","","0","0","0","0","","37.4728913","126.8939644"
"3083251","공유) 02-08구역(구)","금천구 독산동 289-16 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-09-27 15:43:42","N","무료","N","무료","","1154510200023","100","5","","","0","0","0","0","","37.473281","126.894132"
"3083251","공유) 02-08구역(구)","금천구 독산동 289-16 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-09-27 15:43:42","N","무료","N","무료","","1154510200023","100","5","","","0","0","0","0","","37.472994","126.894422"
"3083251","공유) 02-08구역(구)","금천구 독산동 289-16 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-09-27 15:43:42","N","무료","N","무료","","1154510200023","100","5","","","0","0","0","0","","37.4731141","126.8939911"
"3083251","공유) 02-08구역(구)","금천구 독산동 289-16 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-09-27 15:43:42","N","무료","N","무료","","1154510200023","100","5","","","0","0","0","0","","37.4709479","126.8963858"
"3083251","공유) 02-08구역(구)","금천구 독산동 289-16 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-09-27 15:43:42","N","무료","N","무료","","1154510200023","100","5","","","0","0","0","0","","37.4730606","126.8943532"
"3083251","공유) 02-08구역(구)","금천구 독산동 289-16 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-09-27 15:43:42","N","무료","N","무료","","1154510200023","100","5","","","0","0","0","0","","37.472983","126.8939803"
"3083251","공유) 02-08구역(구)","금천구 독산동 289-16 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-09-27 15:43:42","N","무료","N","무료","","1154510200023","100","5","","","0","0","0","0","","37.473208","126.8940019"
"3083906","장영당길 공영주차장(구3동)(구)","동대문구 답십리동 484-7","NW","노외 주차장","3","시간제 + 거주자 주차장","02-2247-9664~6","0","미연계중","193","Y","유료","N","야간 미개방","0900","1900","0900","1900","0900","1900","2023-07-06 16:42:12","N","무료","N","무료","0","","1000","60","","","0","0","0","0","10000","",""
"3083942","마들스타디움(근린공원)(구)","노원구 상계동 770-2","NW","노외 주차장","1","시간제 주차장","02-2289-6735","0","미연계중","249","Y","유료","N","야간 미개방","0900","1900","0900","1800","0000","0000","2023-07-18 10:40:28","N","무료","Y","유료","100000","","150","5","150","5","0","0","0","0","11000","",""
"3084308","동작갯마을 공영주차장(구)","동작구 동작동 102-65","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1900","0000","0000","2023-07-05 11:41:25","N","무료","Y","유료","","1159010600006","150","5","","","0","0","0","0","","",""
"3084853","공유) 12-26구역(구)","금천구 시흥동 840-62 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-12-01 20:24:30","N","무료","N","무료","0","1154510300018","100","5","0","0","0","0","0","0","0","",""
"3085284","공유) 02-36구역(구)","금천구 독산동 1127-0","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-13 21:22:00","N","무료","N","무료","","1154510200094","100","5","","","0","0","0","0","","37.45392","126.89006"
"3085284","공유) 02-36구역(구)","금천구 독산동 1127-0","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-13 21:22:00","N","무료","N","무료","","1154510200094","100","5","","","0","0","0","0","","37.454033","126.89"
"3085284","공유) 02-36구역(구)","금천구 독산동 1127-0","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-13 21:22:00","N","무료","N","무료","","1154510200094","100","5","","","0","0","0","0","","37.45405","126.89007"
"3085284","공유) 02-36구역(구)","금천구 독산동 1127-0","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-13 21:22:00","N","무료","N","무료","","1154510200094","100","5","","","0","0","0","0","","37.45355","126.89018"
"3085284","공유) 02-36구역(구)","금천구 독산동 1127-0","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-13 21:22:00","N","무료","N","무료","","1154510200094","100","5","","","0","0","0","0","","37.45323","126.89037"
"3085284","공유) 02-36구역(구)","금천구 독산동 1127-0","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-13 21:22:00","N","무료","N","무료","","1154510200094","100","5","","","0","0","0","0","","37.453228","126.89002"
"3085284","공유) 02-36구역(구)","금천구 독산동 1127-0","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-13 21:22:00","N","무료","N","무료","","1154510200094","100","5","","","0","0","0","0","","37.453842","126.8901"
"3085284","공유) 02-36구역(구)","금천구 독산동 1127-0","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-13 21:22:00","N","무료","N","무료","","1154510200094","100","5","","","0","0","0","0","","37.453323","126.890205"
"3085284","공유) 02-36구역(구)","금천구 독산동 1127-0","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-13 21:22:00","N","무료","N","무료","","1154510200094","100","5","","","0","0","0","0","","37.45318","126.88986"
"3085284","공유) 02-36구역(구)","금천구 독산동 1127-0","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-13 21:22:00","N","무료","N","무료","","1154510200094","100","5","","","0","0","0","0","","37.453163","126.89014"
"3085284","공유) 02-36구역(구)","금천구 독산동 1127-0","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-13 21:22:00","N","무료","N","무료","","1154510200094","100","5","","","0","0","0","0","","37.45406","126.89011"
"3085284","공유) 02-36구역(구)","금천구 독산동 1127-0","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-13 21:22:00","N","무료","N","무료","","1154510200094","100","5","","","0","0","0","0","","37.453503","126.8902"
"3085284","공유) 02-36구역(구)","금천구 독산동 1127-0","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-13 21:22:00","N","무료","N","무료","","1154510200094","100","5","","","0","0","0","0","","37.454044","126.890045"
"3085284","공유) 02-36구역(구)","금천구 독산동 1127-0","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-13 21:22:00","N","무료","N","무료","","1154510200094","100","5","","","0","0","0","0","","37.454075","126.89017"
"3085284","공유) 02-36구역(구)","금천구 독산동 1127-0","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-13 21:22:00","N","무료","N","무료","","1154510200094","100","5","","","0","0","0","0","","37.453304","126.89015"
"3085284","공유) 02-36구역(구)","금천구 독산동 1127-0","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-13 21:22:00","N","무료","N","무료","","1154510200094","100","5","","","0","0","0","0","","37.454067","126.89013"
"3085284","공유) 02-36구역(구)","금천구 독산동 1127-0","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-13 21:22:00","N","무료","N","무료","","1154510200094","100","5","","","0","0","0","0","","37.453205","126.890114"
"3085284","공유) 02-36구역(구)","금천구 독산동 1127-0","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-13 21:22:00","N","무료","N","무료","","1154510200094","100","5","","","0","0","0","0","","37.453213","126.88997"
"3085284","공유) 02-36구역(구)","금천구 독산동 1127-0","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-13 21:22:00","N","무료","N","무료","","1154510200094","100","5","","","0","0","0","0","","37.453194","126.889915"
"3085284","공유) 02-36구역(구)","금천구 독산동 1127-0","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-13 21:22:00","N","무료","N","무료","","1154510200094","100","5","","","0","0","0","0","","37.453415","126.89024"
"3085825","공유) 03-24구역(구)","금천구 독산동 378-194 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-20 19:09:14","N","무료","N","무료","","1154510200125","100","5","","","0","0","0","0","","37.46416","126.904434"
"3085825","공유) 03-24구역(구)","금천구 독산동 378-194 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-20 19:09:14","N","무료","N","무료","","1154510200125","100","5","","","0","0","0","0","","37.46453","126.904366"
"3085825","공유) 03-24구역(구)","금천구 독산동 378-194 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-20 19:09:14","N","무료","N","무료","","1154510200125","100","5","","","0","0","0","0","","37.46439","126.904144"
"3085825","공유) 03-24구역(구)","금천구 독산동 378-194 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-20 19:09:14","N","무료","N","무료","","1154510200125","100","5","","","0","0","0","0","","37.464916","126.90418"
"3085825","공유) 03-24구역(구)","금천구 독산동 378-194 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-20 19:09:14","N","무료","N","무료","","1154510200125","100","5","","","0","0","0","0","","37.464474","126.90428"
"3085825","공유) 03-24구역(구)","금천구 독산동 378-194 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-20 19:09:14","N","무료","N","무료","","1154510200125","100","5","","","0","0","0","0","","37.464447","126.904236"
"3085825","공유) 03-24구역(구)","금천구 독산동 378-194 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-20 19:09:14","N","무료","N","무료","","1154510200125","100","5","","","0","0","0","0","","37.464363","126.904106"
"3085825","공유) 03-24구역(구)","금천구 독산동 378-194 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-20 19:09:14","N","무료","N","무료","","1154510200125","100","5","","","0","0","0","0","","37.464504","126.90432"
"3085825","공유) 03-24구역(구)","금천구 독산동 378-194 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-20 19:09:14","N","무료","N","무료","","1154510200125","100","5","","","0","0","0","0","","37.46502","126.904076"
"3085825","공유) 03-24구역(구)","금천구 독산동 378-194 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-20 19:09:14","N","무료","N","무료","","1154510200125","100","5","","","0","0","0","0","","37.464203","126.90384"
"3085825","공유) 03-24구역(구)","금천구 독산동 378-194 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-20 19:09:14","N","무료","N","무료","","1154510200125","100","5","","","0","0","0","0","","37.46459","126.90446"
"3085825","공유) 03-24구역(구)","금천구 독산동 378-194 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-20 19:09:14","N","무료","N","무료","","1154510200125","100","5","","","0","0","0","0","","37.46456","126.90441"
"3085825","공유) 03-24구역(구)","금천구 독산동 378-194 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-20 19:09:14","N","무료","N","무료","","1154510200125","100","5","","","0","0","0","0","","37.464714","126.90438"
"3085825","공유) 03-24구역(구)","금천구 독산동 378-194 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-20 19:09:14","N","무료","N","무료","","1154510200125","100","5","","","0","0","0","0","","37.46421","126.90424"
"3086463","서강대역 환승 공영주차장(구)","마포구 신수동 93-35","NW","노외 주차장","1","시간제 주차장","02-300-5052","0","미연계중","98","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2023-06-22 15:11:17","N","무료","N","무료","50000","","150","5","150","5","0","0","0","0","","",""
"3086919","공유) 10-22구역(구)","금천구 시흥동 1000-10 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-11-02 16:42:05","N","무료","N","무료","","1154510300083","100","5","","","0","0","0","0","","",""
"3087416","공유) 10-17구역(구)","금천구 시흥동 812-40","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-11-02 16:16:10","N","무료","N","무료","","1154510300009","100","5","","","0","0","0","0","","",""
"3087529","중산공영주차장(구)","동대문구 답십리동 23-3","NW","노외 주차장","3","시간제 + 거주자 주차장","02-2247-9664~6","0","미연계중","58","Y","유료","N","야간 미개방","0900","1900","0900","1900","0900","1900","2023-07-06 16:45:02","N","무료","N","무료","0","","500","10","0","0","0","0","0","0","0","",""
"3088420","수유2동 공영주차장(구)","강북구 수유동 660-30","NW","노외 주차장","1","시간제 주차장","02-900-7443","0","미연계중","62","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2023-07-19 13:32:59","N","무료","N","무료","60000","","150","5","150","5","0","0","0","0","10000","",""
"3088540","고분다리전통시장 주차장(구)","강동구 천호동 280-9","NW","노외 주차장","1","시간제 주차장","070-7547-3512","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","26","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2023-12-22 14:28:38","N","무료","N","무료","","","150","5","150","5","0","0","0","0","85000","37.542974","127.132245"
"3088613","공유) 03-06구역(구)","금천구 독산동 1082-62 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-13 22:24:41","N","무료","N","무료","","1154510200044","100","5","","","0","0","0","0","","37.461025","126.90055"
"3088613","공유) 03-06구역(구)","금천구 독산동 1082-62 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-13 22:24:41","N","무료","N","무료","","1154510200044","100","5","","","0","0","0","0","","37.461407","126.900505"
"3088613","공유) 03-06구역(구)","금천구 독산동 1082-62 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-13 22:24:41","N","무료","N","무료","","1154510200044","100","5","","","0","0","0","0","","37.461437","126.90046"
"3088613","공유) 03-06구역(구)","금천구 독산동 1082-62 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-13 22:24:41","N","무료","N","무료","","1154510200044","100","5","","","0","0","0","0","","37.461544","126.900276"
"3088613","공유) 03-06구역(구)","금천구 독산동 1082-62 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-13 22:24:41","N","무료","N","무료","","1154510200044","100","5","","","0","0","0","0","","37.460983","126.90053"
"3088613","공유) 03-06구역(구)","금천구 독산동 1082-62 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-13 22:24:41","N","무료","N","무료","","1154510200044","100","5","","","0","0","0","0","","37.461517","126.90033"
"3090043","공유) 03-29구역(구)","금천구 독산동 376-11 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-20 20:00:08","N","무료","N","무료","","1154510200117","100","5","","","0","0","0","0","","37.466442","126.90405"
"3090570","공유) 03-33구역(구)","금천구 독산동 377-9","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-20 20:51:40","N","무료","N","무료","","1154510200116","100","5","","","0","0","0","0","","37.46615","126.906456"
"3090570","공유) 03-33구역(구)","금천구 독산동 377-9","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-20 20:51:40","N","무료","N","무료","","1154510200116","100","5","","","0","0","0","0","","37.467045","126.90567"
"3090814","부군당길공영주차장(구)","동대문구 전농동 273-1","NW","노외 주차장","3","시간제 + 거주자 주차장","02-2247-9664~6","0","미연계중","63","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2023-07-06 16:43:30","N","무료","N","무료","","","500","10","500","10","0","0","0","0","","",""
"3090817","공유) 06-28구역(구)","금천구 독산동 955-1 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-806-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-26 17:13:41","N","무료","N","무료","","1154510200089","100","5","","","0","0","0","0","","",""
"3090819","공유) 06-24구역(구)","금천구 독산동 958-1","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-26 16:59:27","N","무료","N","무료","0","1154510200093","100","5","0","0","0","0","0","0","0","",""
"3091199","공유) 11-11구역(구)","금천구 시흥동 835-31 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-11-02 18:12:00","N","무료","N","무료","","1154510300056","100","5","","","0","0","0","0","","",""
"3091658","대림역(시)","영등포구 대림동 808-8 ","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2023-07-20 10:38:35","N","무료","Y","유료","","1156013300001","260","5","260","5","","","","","","",""
"3091694","공유) 03-35구역(구)","금천구 독산동 1040-58","NW","노외 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","48","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-20 21:04:41","N","무료","N","무료","","","100","5","","","0","0","0","0","","37.46563","126.903346"
"3091784","공유) 02-09구역(구)","금천구 독산동 301-10 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-13 20:20:25","N","무료","N","무료","","1154510200046","100","5","","","0","0","0","0","","37.47179","126.893875"
"3091784","공유) 02-09구역(구)","금천구 독산동 301-10 ","NS","노상 주차장","3","시간제 + 거주자 주차장","02-809-0061","0","미연계중","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2023-10-13 20:20:25","N","무료","N","무료","","1154510200046","100","5","","","0","0","0","0","","37.471478","126.89375"
